1248272272.84 	3.57319464553 	-3.33277586524 	2.3414580214
1248272272.85 	3.57262760912 	-3.33219186539 	2.34397700262
1248272272.9 	3.56999178421 	-3.32949083427 	2.3556560297
1248272272.96 	3.56680163015 	-3.32629724281 	2.369625
1248272272.99 	3.56515789383 	-3.32469707638 	2.37672397685
1248272273.01 	3.56462399137 	-3.32418465738 	2.37902402949
1248272273.05 	3.56243022099 	-3.32208883348 	2.38845400405
1248272273.07 	3.56135049417 	-3.32107661521 	2.39303399968
1248272273.1 	3.55966975333 	-3.3195153619 	2.40013297653
1248272273.14 	3.55743222133 	-3.31746629775 	2.4095220058
1248272273.15 	3.55682677919 	-3.31692221509 	2.41204098701
1248272273.18 	3.55517183003 	-3.31544250773 	2.41885098052
1248272273.23 	3.552341342 	-3.31294621456 	2.43027500701
1248272273.25 	3.55116418851 	-3.31193171735 	2.4349789865
1248272273.29 	3.54885662756 	-3.30996185038 	2.44399901462
1248272273.39 	3.54312863679 	-3.30516074509 	2.46581497836
1248272273.43 	3.54079342881 	-3.30328860499 	2.47458900571
1248272273.44 	3.54016253341 	-3.30279184511 	2.47694298816
1248272273.46 	3.53901332045 	-3.30189134219 	2.48118298411
1248272273.51 	3.5366496183 	-3.30005530924 	2.48983401108
1248272273.54 	3.53490852997 	-3.29872688827 	2.49616400504
1248272273.55 	3.53426706463 	-3.29824385452 	2.4984629879
1248272273.56 	3.53368290254 	-3.29780607189 	2.50055298591
1248272273.59 	3.53186915784 	-3.2964527262 	2.50697001433
1248272273.62 	3.53010556242 	-3.2951543341 	2.51318000841
1248272273.66 	3.52768434667 	-3.29339486971 	2.52166698551
1248272273.67 	3.52709018444 	-3.29297075861 	2.52373698354
1248272273.71 	3.52465051515 	-3.29123694242 	2.53222400999
1248272273.73 	3.52345330236 	-3.29040131242 	2.53632400608
1248272273.75 	3.52235135539 	-3.28963887591 	2.53632400608
1248272273.77 	3.52119431501 	-3.28883832029 	2.53632400608
1248272273.78 	3.52064334152 	-3.28845710203 	2.53632400608
1248272273.87 	3.5156294736 	-3.28498800951 	2.53632400608
1248272273.88 	3.51507850011 	-3.28460679125 	2.53632400608
1248272273.97 	3.51006463219 	-3.28113769873 	2.53632400608
1248272274.0 	3.51006463219 	-3.28113769873 	2.53632400608
1248272274.01 	3.51006463219 	-3.28113769873 	2.53632400608
1248272274.02 	3.50951365871 	-3.28075648047 	2.53632400608
1248272274.04 	3.50890757868 	-3.28033713402 	2.53632400608
1248272274.09 	3.50615271124 	-3.27843104273 	2.53632400608
1248272274.13 	3.50389372389 	-3.27686805059 	2.53632400608
1248272274.19 	3.50058786984 	-3.27458073195 	2.53632400608
1248272274.23 	3.49832888248 	-3.27301773981 	2.53632400608
1248272274.26 	3.49667596202 	-3.27187408504 	2.53632400608
1248272274.29 	3.49496793502 	-3.27069230207 	2.53632400608
1248272274.34 	3.49221306759 	-3.26878621078 	2.53632400608
1248272274.37 	3.49050505372 	-3.2676044369 	2.53632400608
1248272274.4 	3.48885213326 	-3.26646078212 	2.53632400608
1248272274.45 	3.48609726583 	-3.26455469083 	2.53632400608
1248272274.46 	3.4854911858 	-3.26413534438 	2.53632400608
1248272274.5 	3.48328729185 	-3.26261047134 	2.53632400608
1248272274.51 	3.48273631837 	-3.26222925308 	2.53632400608
1248272274.55 	3.48047731788 	-3.26066625186 	2.53632400608
1248272274.58 	3.47882439742 	-3.25952259708 	2.53632400608
1248272274.6 	3.47772245044 	-3.25876016056 	2.53632400608
1248272274.61 	3.47711638355 	-3.25834082321 	2.53632400608
1248272274.66 	3.47436151612 	-3.25643473191 	2.53632400608
1248272274.73 	3.47044959517 	-3.25372807591 	2.53632400608
1248272274.75 	3.4693476482 	-3.25296563939 	2.53632400608
1248272274.76 	3.46879667471 	-3.25258442113 	2.53632400608
1248272274.8 	3.46653768736 	-3.251021429 	2.53632400608
1248272274.81 	3.46598671387 	-3.25064021074 	2.53632400608
1248272274.91 	3.46042187246 	-3.24678989996 	2.53632400608
1248272274.96 	3.45816287197 	-3.24522689873 	2.53632400608
1248272274.97 	3.45761189849 	-3.24484568047 	2.53632400608
1248272274.98 	3.457060925 	-3.24446446222 	2.53632400608
1248272275.01 	3.457060925 	-3.24446446222 	2.53632400608
1248272275.02 	3.45645485811 	-3.24404512486 	2.53632400608
1248272275.03 	3.45590388462 	-3.2436639066 	2.53632400608
1248272275.08 	3.45309391064 	-3.24171968711 	2.53632400608
1248272275.11 	3.45144099018 	-3.24057603234 	2.53632400608
1248272275.13 	3.45033904321 	-3.23981359582 	2.53632400608
1248272275.17 	3.44808005586 	-3.23825060368 	2.53632400608
1248272275.19 	3.44697810888 	-3.23748816717 	2.53632400608
1248272275.26 	3.44306618794 	-3.23478151116 	2.53632400608
1248272275.3 	3.44086229399 	-3.23325663813 	2.53632400608
1248272275.31 	3.44025621396 	-3.23283729168 	2.53632400608
1248272275.36 	3.43750134653 	-3.23093120038 	2.53632400608
1248272275.37 	3.43695037304 	-3.23054998213 	2.53632400608
1248272275.42 	3.4341404122 	-3.22860577173 	2.53632400608
1248272275.44 	3.43303846523 	-3.22784333521 	2.53632400608
1248272275.46 	3.43188141171 	-3.22704277051 	2.53632400608
1248272275.47 	3.43133043823 	-3.22666155225 	2.53632400608
1248272275.51 	3.42912654428 	-3.22513667921 	2.53632400608
1248272275.52 	3.42852047739 	-3.22471734185 	2.53632400608
1248272275.57 	3.42576560995 	-3.22281125056 	2.53632400608
1248272275.6 	3.42411267636 	-3.22166758669 	2.53632400608
1248272275.62 	3.42350660946 	-3.22124824933 	2.53632400608
1248272275.63 	3.42240466249 	-3.22048581281 	2.53632400608
1248272275.67 	3.42069664862 	-3.21930403894 	2.53632400608
1248272275.68 	3.420145662 	-3.21892281159 	2.53632400608
1248272275.71 	3.41849274154 	-3.21777915681 	2.53632400608
1248272275.74 	3.41678472767 	-3.21659738294 	2.53632400608
1248272275.81 	3.41292791327 	-3.21392885512 	2.53632400608
1248272275.83 	3.41177085975 	-3.21312829042 	2.53632400608
1248272275.85 	3.41066891278 	-3.2123658539 	2.53632400608
1248272275.91 	3.40730797845 	-3.21004042524 	2.53632400608
1248272275.93 	3.40620603148 	-3.20927798873 	2.53632400608
1248272275.96 	3.40455309789 	-3.20813432486 	2.53632400608
1248272276.0 	3.40229411053 	-3.20657133272 	2.53632400608
1248272276.01 	3.40229411053 	-3.20657133272 	2.53632400608
1248272276.02 	3.40174313705 	-3.20619011447 	2.53632400608
1248272276.04 	3.49612579893 	-3.26815363811 	2.53632947052
1248272276.07 	3.49331581433 	-3.26620943399 	2.53632947052
1248272276.12 	3.49056093648 	-3.26430335774 	2.53632947052
1248272276.13 	3.4899548673 	-3.2638840237 	2.53632947052
1248272276.2 	3.48609803831 	-3.26121551696 	2.53632947052
1248272276.25 	3.48328805371 	-3.25927131283 	2.53632947052
1248272276.26 	3.48273707814 	-3.25889009758 	2.53632947052
1248272276.31 	3.47992710668 	-3.25694590254 	2.53632947052
1248272276.35 	3.47772319126 	-3.25542103246 	2.53632947052
1248272276.38 	3.47601517094 	-3.25423926792 	2.53632947052
1248272276.4 	3.4749132198 	-3.25347683742 	2.53632947052
1248272276.43 	3.47326029309 	-3.25233319168 	2.53632947052
1248272276.46 	3.4721032352 	-3.25153263329 	2.53632947052
1248272276.47 	3.47155225963 	-3.25115141804 	2.53632947052
1248272276.52 	3.46879738178 	-3.2492453418 	2.53632947052
1248272276.53 	3.4681913126 	-3.24882600776 	2.53632947052
1248272276.58 	3.46543643475 	-3.24691993151 	2.53632947052
1248272276.61 	3.46372840129 	-3.24573815788 	2.53632947052
1248272276.65 	3.46152449901 	-3.24421329689 	2.53632947052
1248272276.66 	3.46097352344 	-3.24383208164 	2.53632947052
1248272276.69 	3.45926550312 	-3.2426503171 	2.53632947052
1248272276.72 	3.45761256327 	-3.24150666226 	2.53632947052
1248272276.76 	3.45540866099 	-3.23998180127 	2.53632947052
1248272276.78 	3.45425161624 	-3.23918125198 	2.53632947052
1248272276.8 	3.4531496651 	-3.23841882148 	2.53632947052
1248272276.83 	3.45149673839 	-3.23727517573 	2.53632947052
1248272276.88 	3.44868675379 	-3.2353309716 	2.53632947052
1248272276.92 	3.44648285151 	-3.23380611061 	2.53632947052
1248272276.99 	3.44257091577 	-3.23109947599 	2.53632947052
1248272277.01 	3.44257091577 	-3.23109947599 	2.53632947052
1248272277.02 	3.44257091577 	-3.23109947599 	2.53632947052
1248272277.03 	3.44257091577 	-3.23109947599 	2.53632947052
1248272277.04 	3.4420199402 	-3.23071826074 	2.53632947052
1248272277.07 	3.44036701349 	-3.22957461499 	2.53632947052
1248272277.1 	3.43865898003 	-3.22839284136 	2.53632947052
1248272277.14 	3.43645507775 	-3.22686798037 	2.53632947052
1248272277.15 	3.43590410219 	-3.22648676512 	2.53632947052
1248272277.18 	3.43419608186 	-3.22530500058 	2.53632947052
1248272277.2 	3.43309413072 	-3.22454257008 	2.53632947052
1248272277.21 	3.43254315515 	-3.22416135483 	2.53632947052
1248272277.26 	3.43028414612 	-3.22259836595 	2.53632947052
1248272277.3 	3.42808024384 	-3.22107350496 	2.53632947052
1248272277.33 	3.42637222352 	-3.21989174041 	2.53632947052
1248272277.42 	3.42135833664 	-3.21642267529 	2.53632947052
1248272277.45 	3.41970540993 	-3.21527902955 	2.53632947052
1248272277.46 	3.41915443436 	-3.2148978143 	2.53632947052
1248272277.51 	3.41634444976 	-3.21295361017 	2.53632947052
1248272277.58 	3.41243252716 	-3.21024698463 	2.53632947052
1248272277.63 	3.40962254256 	-3.20830278051 	2.53632947052
1248272277.64 	3.40907156699 	-3.20792156526 	2.53632947052
1248272277.69 	3.40631668914 	-3.20601548902 	2.53632947052
1248272277.72 	3.40460866882 	-3.20483372447 	2.53632947052
1248272277.73 	3.40405768011 	-3.20445250014 	2.53632947052
1248272277.74 	3.40350670454 	-3.20407128489 	2.53632947052
1248272277.77 	3.40347134701 	-3.20417645509 	2.53654341385
1248272277.77 	3.40176307389 	-3.20299505599 	2.53654341385
1248272277.79 	3.40066095966 	-3.20223286127 	2.53654341385
1248272277.82 	3.39900778831 	-3.20108956918 	2.53654341385
1248272277.84 	3.39785055917 	-3.20028925836 	2.53654341385
1248272277.87 	3.39619738783 	-3.19914596627 	2.53654341385
1248272277.89 	3.3950952736 	-3.19838377155 	2.53654341385
1248272277.92 	3.39338700048 	-3.19720237245 	2.53654341385
1248272277.96 	3.39118277202 	-3.195677983 	2.53654341385
1248272278.01 	3.39118277202 	-3.195677983 	2.53654341385
1248272278.02 	3.3906317149 	-3.19529688564 	2.53654341385
1248272278.03 	3.39008065779 	-3.19491578828 	2.53654341385
