1248294060.857 13 1.438 -0.584
1248294060.857 16 3.360 -0.522
1248294061.146 13 1.492 -0.512
1248294061.391 13 1.551 -0.385
1248294061.391 16 3.589 -0.321
1248294061.620 13 1.586 -0.259
1248294061.854 13 1.606 -0.196
1248294061.854 16 3.704 -0.123
1248294062.087 16 3.704 -0.040
1248294062.087 18 5.374 -0.001
1248294062.327 16 3.657 0.080
1248294062.327 18 5.274 0.119
1248294062.569 16 3.600 0.159
1248294062.813 16 3.552 0.240
1248294063.057 16 3.399 0.357
1248294063.304 17 4.252 -0.157
1248294063.304 18 4.747 0.458
1248294063.554 17 4.307 -0.110
1248294063.554 16 3.211 0.472
1248294063.804 20 5.585 -0.116
1248294063.804 16 3.157 0.484
1248294064.073 17 4.242 -0.091
1248294064.073 16 3.125 0.489
1248294064.345 17 4.257 -0.094
1248294064.345 19 4.827 0.209
1248294064.517 14 2.063 -0.544
1248294064.517 2 4.383 -0.332
1248294064.517 17 4.257 -0.094
1248294064.517 3 3.229 0.099
1248294064.517 19 4.827 0.209
1248294064.768 2 4.383 -0.322
1248294064.768 19 4.763 0.223
1248294065.008 17 4.175 -0.103
1248294065.009 13 1.283 0.446
1248294065.250 17 4.139 -0.100
1248294065.250 13 1.265 0.447
1248294065.493 13 1.250 0.458
1248294065.735 20 5.477 -0.100
1248294065.735 13 1.220 0.474
1248294065.976 2 4.383 -0.304
1248294065.976 13 1.206 0.480
1248294066.219 20 5.477 -0.095
1248294066.219 13 1.200 0.482
1248294066.461 20 5.477 -0.099
1248294066.461 13 1.172 0.484
1248294066.703 2 4.383 -0.300
1248294066.703 13 1.141 0.488
1248294066.944 17 4.029 -0.074
1248294066.944 19 4.599 0.246
1248294067.183 3 3.075 0.142
1248294067.183 19 4.606 0.249
1248294067.430 20 5.425 -0.084
1248294067.430 19 4.612 0.252
1248294067.671 3 3.105 0.155
1248294067.671 19 4.521 0.258
1248294067.914 17 4.071 -0.084
1248294067.914 19 4.553 0.253
1248294068.065 20 5.425 -0.089
1248294068.065 19 4.553 0.253
1248294068.217 20 5.425 -0.089
