1248272275.557 12 4.164 -0.262
1248272275.557 9 4.961 0.378
1248272275.798 13 2.717 -0.158
1248272275.798 9 4.961 0.394
1248272276.034 12 4.179 -0.244
1248272276.035 17 4.714 0.142
1248272276.273 12 4.164 -0.240
1248272276.273 8 6.720 0.254
1248272276.748 3 5.540 -0.034
1248272276.748 9 4.876 0.402
1248272276.986 3 5.540 -0.042
1248272276.986 9 4.841 0.400
1248272277.226 13 2.619 -0.161
1248272277.226 9 4.834 0.401
1248272277.464 3 5.434 -0.039
1248272277.464 9 4.831 0.403
1248272277.941 13 2.566 -0.170
1248272277.941 9 4.794 0.408
1248272278.179 9 4.781 0.409
1248272278.330 6 8.293 0.065
1248272278.330 9 4.781 0.409
1248272278.481 6 8.293 0.065
1248272278.481 9 4.781 0.409
1248272278.718 13 2.527 -0.101
1248272278.957 6 8.293 0.149
1248272278.957 9 4.492 0.500
1248272279.196 3 5.234 0.039
1248272279.196 17 4.422 0.240
1248272279.434 13 2.484 -0.080
1248272279.435 9 4.492 0.501
1248272279.672 3 5.140 0.042
1248272279.909 13 2.447 -0.079
1248272279.909 9 4.492 0.497
1248272280.381 3 5.049 0.114
1248272280.381 8 6.009 0.432
1248272280.620 8 6.139 0.437
1248272280.869 12 3.941 -0.082
1248272280.869 13 2.399 0.004
1248272280.870 3 4.961 0.119
1248272280.870 17 4.195 0.333
1248272281.354 12 3.940 -0.084
1248272281.354 13 2.387 0.006
1248272281.354 3 4.961 0.120
1248272281.354 17 4.180 0.338
1248272281.354 8 6.009 0.437
1248272281.595 12 3.935 -0.091
1248272281.595 13 2.362 0.005
1248272281.595 3 4.939 0.121
1248272281.596 17 4.195 0.329
1248272281.596 8 6.009 0.437
1248272281.838 12 3.935 -0.078
1248272281.838 13 2.349 0.009
1248272281.838 3 4.904 0.123
1248272281.838 6 7.834 0.241
1248272281.838 17 4.160 0.342
1248272281.990 12 3.935 -0.078
1248272281.990 13 2.349 0.009
1248272281.990 3 4.904 0.123
1248272281.990 6 7.834 0.241
1248272281.990 17 4.160 0.342
1248272282.144 12 3.935 -0.078
1248272282.144 13 2.349 0.009
1248272282.144 3 4.904 0.123
1248272282.144 6 7.834 0.241
1248272282.144 17 4.160 0.342
1248272282.383 12 3.935 0.006
1248272282.383 13 2.318 0.080
1248272282.384 17 3.990 0.420
1248272282.880 12 3.885 0.009
1248272282.880 13 2.285 0.095
1248272282.880 3 4.714 0.207
1248272282.881 6 7.692 0.330
1248272282.881 17 3.939 0.430
1248272283.122 12 3.881 0.011
1248272283.122 13 2.270 0.097
1248272283.122 3 4.714 0.209
1248272283.122 6 7.623 0.331
1248272283.122 7 7.623 0.417
1248272283.122 17 3.935 0.433
1248272283.365 12 3.829 0.009
1248272283.365 13 2.243 0.098
1248272283.365 3 4.714 0.209
1248272283.365 6 7.623 0.333
1248272283.365 7 7.424 0.416
1248272283.365 17 3.902 0.435
1248272283.847 12 3.779 0.010
1248272283.847 13 2.220 0.082
1248272284.081 13 2.178 0.162
1248272284.082 6 7.424 0.410
1248272284.082 17 3.729 0.509
1248272284.323 12 3.779 0.097
1248272284.324 13 2.152 0.189
1248272284.324 3 4.422 0.292
1248272284.324 6 7.234 0.420
1248272284.324 7 7.234 0.507
1248272284.566 12 3.759 0.097
1248272284.566 13 2.130 0.190
1248272284.566 3 4.422 0.292
1248272284.567 6 7.271 0.420
1248272284.567 7 7.234 0.511
1248272284.809 6 7.234 0.417
1248272284.809 7 7.143 0.509
1248272285.049 13 2.109 0.194
1248272285.049 6 7.424 0.422
1248272285.289 3 4.355 0.293
1248272285.289 7 7.234 0.512
1248272285.523 13 2.062 0.216
1248272285.523 6 7.143 0.459
1248272285.762 3 4.164 0.381
1248272286.241 3 4.104 0.391
1248272286.482 3 4.104 0.386
1248272286.724 12 3.551 0.200
1248272286.724 3 4.046 0.394
1248272286.965 3 4.046 0.390
1248272287.207 13 1.909 0.308
1248272287.207 3 3.990 0.395
1248272287.444 13 1.895 0.311
1248272287.685 13 1.814 0.393
1248272287.685 3 3.787 0.477
1248272287.928 13 1.794 0.400
1248272287.928 3 3.737 0.484
1248272288.409 3 3.693 0.490
1248272288.651 3 3.635 0.496
1248272288.894 3 3.594 0.500
1248272289.133 12 3.314 0.302
1248272289.133 3 3.567 0.505
1248272289.374 13 1.643 0.500
1248272289.615 13 1.616 0.501
1248272289.856 13 1.598 0.503
1248272290.099 13 1.590 0.505
1248272290.378 13 1.583 0.509
1248272290.619 13 1.564 0.511
1248272290.865 12 2.975 0.477
1248272291.106 12 2.959 0.480
1248272291.348 12 2.940 0.484
1248272291.589 12 2.927 0.490
1248272291.854 12 2.910 0.489
1248272292.097 12 2.883 0.494
1248272292.332 15 2.218 -0.559
1248272292.572 15 2.223 -0.541
1248272293.054 15 2.208 -0.545
1248272293.296 15 2.184 -0.546
1248272293.536 15 2.164 -0.549
1248272293.773 15 2.202 -0.508
1248272294.013 15 2.250 -0.481
1248272294.255 15 2.229 -0.471
1248272294.496 15 2.212 -0.465
1248272294.737 15 2.190 -0.477
1248272294.976 15 2.195 -0.464
1248272295.216 15 2.159 -0.487
1248272295.457 15 2.229 -0.409
1248272295.698 15 2.205 -0.402
1248272295.940 15 2.206 -0.398
1248272296.422 15 2.172 -0.405
1248272296.664 15 2.130 -0.413
1248272296.907 15 2.124 -0.413
1248272297.159 15 2.165 -0.357
1248272297.418 15 2.163 -0.333
1248272297.689 15 2.140 -0.334
1248272297.937 15 2.138 -0.334
1248272298.181 15 2.113 -0.340
1248272298.424 15 2.099 -0.339
1248272298.665 15 2.130 -0.265
1248272298.907 15 2.121 -0.262
1248272299.147 15 2.109 -0.261
1248272299.388 15 2.103 -0.259
1248272299.868 15 2.107 -0.244
1248272300.111 15 2.029 -0.268
1248272300.349 15 2.045 -0.208
1248272300.591 15 2.040 -0.185
1248272300.836 5 1.721 -0.561
1248272300.836 15 2.039 -0.184
1248272301.082 5 1.706 -0.564
1248272301.082 15 2.014 -0.186
1248272301.325 15 2.022 -0.189
1248272301.570 15 2.005 -0.190
1248272301.810 5 1.741 -0.554
1248272301.810 15 1.988 -0.166
1248272302.056 15 1.985 -0.132
1248272302.301 5 1.787 -0.503
1248272302.301 15 1.974 -0.110
1248272302.547 5 1.785 -0.507
1248272302.547 15 1.965 -0.114
1248272302.798 15 1.989 -0.090
1248272303.053 15 1.938 -0.112
1248272303.562 15 1.904 -0.110
1248272303.810 5 1.817 -0.509
1248272303.810 15 1.912 -0.113
1248272304.051 5 1.860 -0.443
1248272304.051 15 1.886 -0.054
1248272304.295 5 1.886 -0.417
1248272304.296 15 1.880 -0.026
1248272304.538 5 1.896 -0.416
1248272304.538 15 1.879 -0.024
1248272304.782 5 1.897 -0.412
1248272304.782 15 1.855 -0.023
1248272305.027 5 1.895 -0.411
1248272305.027 15 1.834 -0.022
1248272305.271 5 1.898 -0.409
1248272305.272 15 1.823 -0.021
1248272305.516 5 1.899 -0.410
1248272305.516 15 1.812 -0.023
1248272305.761 5 1.901 -0.411
1248272305.761 15 1.800 -0.024
1248272306.004 5 1.960 -0.336
1248272306.004 15 1.786 0.044
1248272306.248 5 1.965 -0.326
1248272306.248 15 1.774 0.052
1248272306.543 15 1.759 0.059
1248272306.785 15 1.740 0.060
1248272307.022 15 1.726 0.060
1248272307.259 15 1.724 0.015
1248272307.497 15 1.715 -0.017
1248272307.734 5 1.915 -0.427
1248272307.734 15 1.694 -0.063
1248272307.971 15 1.689 -0.109
1248272308.221 5 1.830 -0.524
1248272308.221 15 1.662 -0.167
1248272308.603 15 1.635 -0.220
1248272308.927 15 1.594 -0.278
1248272309.244 15 1.620 -0.283
1248272309.625 15 1.567 -0.313
1248272309.873 15 1.571 -0.314
1248272310.117 15 1.566 -0.314
1248272310.362 15 1.568 -0.314
1248272310.607 15 1.570 -0.311
1248272310.852 15 1.569 -0.305
1248272311.098 15 1.557 -0.312
1248272311.347 15 1.547 -0.312
1248272311.598 15 1.541 -0.315
1248272311.858 15 1.539 -0.318
1248272312.094 15 1.529 -0.322
1248272312.363 15 1.515 -0.318
1248272312.616 15 1.509 -0.324
1248272312.873 15 1.503 -0.318
1248272313.143 15 1.501 -0.314
1248272313.451 15 1.489 -0.326
1248272313.688 15 1.497 -0.271
1248272313.931 15 1.525 -0.192
1248272314.165 15 1.562 -0.037
1248272314.397 15 1.553 0.080
1248272314.630 15 1.525 0.203
1248272314.867 15 1.467 0.346
1248272315.105 15 1.469 0.353
1248272315.341 5 2.251 0.171
1248272315.342 15 1.475 0.352
1248272315.583 15 1.481 0.334
1248272315.847 5 2.271 0.143
1248272315.847 15 1.492 0.313
1248272316.086 5 2.281 0.148
1248272316.086 15 1.489 0.307
1248272316.332 15 1.461 0.369
1248272316.574 15 1.485 0.334
1248272316.818 15 1.522 0.247
1248272317.059 15 1.542 0.120
1248272317.305 15 1.564 -0.031
1248272317.553 15 1.547 -0.147
1248272317.842 5 2.130 -0.395
1248272317.842 15 1.476 -0.272
1248272318.082 5 2.011 -0.507
1248272318.082 15 1.412 -0.386
1248272318.321 15 1.371 -0.461
1248272318.562 15 1.281 -0.558
1248272319.783 12 2.362 0.511
1248272320.028 12 2.422 0.449
1248272320.521 6 6.720 0.374
1248272320.768 6 6.883 0.296
1248272321.040 17 3.307 0.504
1248272321.524 12 2.565 -0.133
1248272321.524 17 3.589 0.315
1248272321.524 13 1.325 0.459
1248272321.763 12 2.507 -0.215
1248272321.763 17 3.635 0.239
1248272321.763 13 1.358 0.386
1248272321.999 12 2.417 -0.334
1248272321.999 17 3.681 0.126
1248272321.999 13 1.394 0.281
1248272322.233 12 2.328 -0.419
1248272322.233 6 6.883 -0.295
1248272322.233 17 3.729 0.050
1248272322.233 13 1.411 0.197
1248272322.468 12 2.188 -0.544
1248272322.468 17 3.681 -0.070
1248272322.703 17 3.589 -0.152
1248272322.937 17 3.545 -0.229
1248272323.170 17 3.407 -0.356
1248272323.170 13 1.353 -0.202
1248272323.408 17 3.275 -0.436
1248272324.621 10 6.009 -0.186
1248272325.347 10 5.946 -0.194
1248272325.588 10 5.884 -0.199
