1248450350.561 7 1.306 -0.549
1248450350.561 6 1.448 -0.440
1248450350.561 5 1.068 0.348
1248450350.806 7 1.283 -0.535
1248450350.806 6 1.428 -0.416
1248450350.807 5 1.014 0.395
1248450351.049 7 1.277 -0.539
1248450351.049 6 1.419 -0.421
1248450351.049 5 1.006 0.397
1248450351.291 7 1.268 -0.536
1248450351.291 6 1.400 -0.417
1248450351.535 7 1.241 -0.547
1248450351.535 6 1.376 -0.434
1248450351.536 5 0.967 0.409
1248450351.777 5 0.954 0.419
1248450352.019 6 1.338 -0.444
1248450352.259 6 1.328 -0.448
1248450352.500 7 1.189 -0.559
1248450352.500 6 1.307 -0.454
1248450352.741 6 1.297 -0.458
1248450353.215 6 1.333 -0.329
1248450353.452 6 1.346 -0.272
1248450353.688 6 1.359 -0.185
1248450353.925 6 1.356 -0.128
1248450354.077 6 1.356 -0.128
1248450354.228 6 1.356 -0.128
1248450354.511 6 1.333 -0.003
1248450354.748 6 1.323 0.027
1248450354.989 6 1.305 0.072
1248450355.232 6 1.282 0.071
1248450355.472 7 1.245 -0.043
1248450355.472 6 1.285 0.088
1248450355.712 6 1.244 0.069
1248450355.954 6 1.231 0.069
1248450356.194 6 1.208 0.072
1248450356.431 6 1.195 0.074
1248450356.669 6 1.187 0.058
1248450356.914 6 1.160 0.077
1248450357.156 6 1.148 0.076
1248450357.399 6 1.130 0.082
1248450358.306 6 1.060 0.085
1248450358.545 6 1.049 0.084
1248450358.787 7 0.970 -0.106
1248450358.787 6 1.037 0.088
1248450359.024 6 1.016 0.087
1248450359.262 6 1.001 0.119
1248450359.743 6 0.963 0.090
1248450360.018 6 0.963 0.134
1248450360.260 6 0.957 0.146
1248450371.815 13 1.252 0.470
1248450372.516 12 1.476 0.292
1248450372.516 14 6.564 0.420
1248450372.980 12 1.503 0.144
1248450372.980 1 2.788 0.210
1248450373.447 12 1.476 -0.054
1248450373.910 12 1.414 -0.246
1248450373.910 4 1.919 0.437
1248450374.140 13 1.170 -0.423
1248450374.141 14 6.720 -0.218
1248450374.831 11 2.279 0.407
1248450375.060 11 2.357 0.343
1248450375.291 11 2.402 0.225
1248450375.521 11 2.407 0.187
1248450375.985 11 2.406 0.142
1248450376.451 11 2.375 0.121
1248450376.917 10 2.542 0.105
1248450376.917 11 2.333 0.135
1248450377.151 11 2.329 0.132
1248450377.383 11 2.305 0.130
1248450377.609 11 2.289 0.078
1248450377.908 11 2.284 0.018
1248450378.134 11 2.265 -0.075
1248450378.361 11 2.212 -0.144
1248450378.589 11 2.171 -0.206
1248450378.819 11 2.130 -0.270
1248450379.048 9 2.072 0.509
1248450379.281 9 2.100 0.506
1248450379.514 11 2.011 -0.385
1248450379.514 8 1.971 0.510
1248450379.748 11 1.990 -0.395
1248450379.748 8 1.958 0.509
1248450379.983 8 1.958 0.512
1248450380.218 9 2.065 0.467
1248450380.452 10 2.100 -0.435
1248450380.452 9 2.043 0.472
1248450380.688 11 1.942 -0.403
1248450380.688 9 2.060 0.461
1248450380.922 10 2.070 -0.442
1248450380.922 9 2.011 0.478
1248450381.391 11 1.884 -0.412
1248450381.391 9 1.991 0.482
1248450381.624 9 1.950 0.491
1248450381.857 9 1.940 0.494
1248450382.093 9 1.916 0.497
1248450382.327 11 1.804 -0.424
1248450382.327 9 1.899 0.499
1248450382.562 11 1.795 -0.426
1248450382.562 9 1.884 0.499
1248450383.029 9 1.855 0.501
1248450383.262 11 1.736 -0.440
1248450383.262 9 1.848 0.503
1248450383.495 11 1.739 -0.439
1248450383.495 9 1.837 0.505
1248450383.729 9 1.818 0.506
1248450383.962 9 1.812 0.508
1248450384.196 9 1.794 0.510
1248450384.429 9 1.784 0.512
1248450384.663 11 1.642 -0.461
1248450384.899 11 1.624 -0.469
1248450385.134 11 1.612 -0.469
1248450385.367 11 1.597 -0.471
1248450385.831 11 1.562 -0.483
1248450386.064 11 1.557 -0.484
1248450386.299 11 1.521 -0.490
1248450386.530 11 1.521 -0.488
1248450386.996 11 1.503 -0.489
1248450387.228 11 1.453 -0.511
1248450387.460 11 1.474 -0.502
1248450387.694 11 1.428 -0.519
1248450388.047 11 1.470 -0.443
1248450388.281 11 1.458 -0.440
1248450388.516 11 1.437 -0.442
1248450388.749 11 1.418 -0.448
1248450388.981 11 1.443 -0.423
1248450389.208 11 1.384 -0.457
1248450389.441 11 1.427 -0.372
1248450389.676 11 1.414 -0.378
1248450389.909 11 1.396 -0.383
1248450390.376 11 1.382 -0.373
1248450390.609 11 1.346 -0.390
1248450390.843 11 1.335 -0.394
1248450391.071 11 1.332 -0.357
1248450391.304 11 1.341 -0.320
1248450391.540 11 1.329 -0.318
1248450391.792 11 1.336 -0.294
1248450392.042 11 1.294 -0.322
1248450392.276 11 1.315 -0.295
1248450392.507 11 1.270 -0.296
1248450392.741 11 1.320 -0.217
1248450392.977 11 1.268 -0.250
1248450393.212 11 1.256 -0.248
1248450393.917 11 1.192 -0.250
1248450394.384 11 1.145 -0.313
1248450394.847 11 1.042 -0.508
1248450396.722 9 1.313 0.501
1248450396.961 9 1.296 0.491
1248450397.201 9 1.278 0.491
1248450397.438 9 1.262 0.493
1248450397.675 9 1.248 0.496
1248450398.024 9 1.230 0.501
1248450398.258 9 1.213 0.503
1248450398.493 9 1.209 0.507
1248450398.727 9 1.187 0.510
1248450416.921 10 0.972 -0.308
1248450417.153 14 6.416 -0.239
1248450417.923 14 5.884 -0.454
1248450418.152 14 5.765 -0.530
1248450430.657 14 5.234 -0.509
1248450431.334 14 5.332 -0.433
1248450431.334 15 6.416 -0.403
1248450431.791 14 5.434 -0.429
1248450432.017 15 6.416 -0.402
1248450432.717 16 6.416 -0.412
1248450432.717 15 6.416 -0.388
1248450434.565 15 6.720 -0.216
1248450434.798 16 6.720 -0.233
1248450434.798 15 6.720 -0.211
1248450435.030 15 6.564 -0.216
1248450435.722 17 6.009 -0.435
1248450435.722 16 6.883 -0.153
1248450436.184 17 6.009 -0.410
1248450436.884 18 6.139 -0.386
1248450436.884 15 6.626 -0.047
1248450437.114 17 6.274 -0.273
1248450438.077 4 2.588 -0.478
1248450438.311 4 2.652 -0.404
1248450438.311 15 6.009 0.452
1248450438.547 4 2.667 -0.393
1248450438.547 15 6.009 0.464
1248450438.786 4 2.684 -0.394
1248450438.786 15 6.009 0.459
1248450439.028 4 2.661 -0.393
1248450439.028 15 5.884 0.466
1248450439.268 4 2.659 -0.393
1248450439.269 14 5.128 0.433
1248450439.269 15 6.009 0.473
1248450439.511 4 2.659 -0.396
1248450439.511 15 5.884 0.476
1248450439.754 19 6.416 0.114
1248450439.754 15 5.884 0.476
1248450439.995 4 2.616 -0.407
1248450439.995 15 5.884 0.475
1248450440.238 19 6.416 0.115
1248450440.238 15 5.884 0.473
1248450440.479 4 2.621 -0.411
1248450440.720 4 2.600 -0.414
1248450440.720 15 5.860 0.478
1248450440.955 4 2.590 -0.420
1248450440.955 15 5.844 0.476
1248450441.189 19 6.416 0.122
1248450441.190 15 5.824 0.480
1248450441.423 19 6.294 0.119
1248450441.423 15 5.765 0.481
1248450441.656 4 2.542 -0.429
1248450441.656 15 5.765 0.484
1248450442.129 19 6.292 0.121
1248450442.129 15 5.707 0.486
1248450442.363 19 6.274 0.122
1248450442.364 15 5.765 0.481
1248450442.602 4 2.482 -0.436
1248450442.603 15 5.632 0.487
1248450442.843 19 6.254 0.120
1248450442.843 15 5.650 0.485
1248450443.079 14 4.794 0.471
1248450443.312 17 6.009 0.272
1248450443.775 4 2.592 -0.261
1248450443.775 17 5.884 0.344
1248450444.011 4 2.590 -0.260
1248450444.011 17 5.765 0.355
1248450444.244 19 6.009 0.291
1248450444.482 1 3.222 -0.342
1248450444.482 19 6.009 0.298
1248450444.724 1 3.193 -0.342
1248450444.724 17 5.765 0.353
1248450444.966 1 3.198 -0.340
1248450444.966 17 5.765 0.353
1248450445.205 4 2.598 -0.217
1248450445.205 19 5.884 0.341
1248450445.444 5 1.953 -0.393
1248450445.444 17 5.650 0.424
1248450445.684 5 1.938 -0.386
1248450445.684 17 5.540 0.435
1248450445.927 5 1.901 -0.390
1248450445.927 17 5.540 0.438
1248450446.164 1 3.223 -0.215
1248450446.164 19 5.650 0.414
1248450446.406 19 5.466 0.459
1248450446.406 17 5.332 0.512
1248450446.643 5 1.956 -0.312
1248450446.881 15 1.932 -0.291
1248450446.881 18 5.332 0.504
1248450447.118 5 1.934 -0.234
1248450447.118 4 2.565 -0.012
1248450447.360 5 1.955 -0.155
1248450447.360 4 2.547 0.063
1248450447.601 3 2.589 -0.310
1248450447.601 4 2.542 0.070
1248450447.923 3 2.611 -0.304
1248450447.923 4 2.542 0.078
1248450448.158 3 2.568 -0.311
1248450448.158 4 2.490 0.076
1248450448.398 4 2.495 0.082
1248450448.643 3 2.570 -0.308
1248450448.643 4 2.491 0.082
1248450448.886 12 2.252 -0.485
1248450448.887 4 2.490 0.082
1248450449.130 12 2.254 -0.485
1248450449.130 4 2.492 0.083
1248450449.373 3 2.573 -0.308
1248450449.373 4 2.461 0.086
1248450449.616 4 2.448 0.089
1248450449.854 3 2.591 -0.261
1248450449.854 4 2.425 0.137
1248450450.092 12 2.304 -0.365
1248450450.092 4 2.386 0.213
1248450450.332 12 2.340 -0.316
1248450450.332 4 2.349 0.257
1248450450.574 3 2.659 -0.143
1248450450.575 4 2.334 0.262
1248450450.816 3 2.650 -0.143
1248450450.816 4 2.319 0.266
1248450451.057 12 2.299 -0.337
1248450451.299 12 2.288 -0.317
1248450451.299 4 2.282 0.269
1248450451.535 12 2.305 -0.291
1248450451.535 4 2.229 0.301
1248450451.779 1 2.815 0.274
1248450451.779 4 2.220 0.349
1248450452.027 3 2.671 -0.056
1248450452.027 4 2.181 0.354
1248450452.295 3 2.672 -0.051
1248450452.295 4 2.161 0.361
1248450453.013 12 2.308 -0.158
1248450453.013 4 2.076 0.437
1248450453.255 3 2.682 0.046
1248450453.255 4 2.050 0.447
1248450453.732 12 2.272 -0.104
1248450453.732 4 1.965 0.499
1248450453.972 3 2.647 0.130
1248450453.972 1 2.520 0.425
1248450454.212 3 2.654 0.132
1248450454.212 1 2.542 0.420
1248450454.452 12 2.243 -0.071
1248450454.452 1 2.478 0.434
1248450454.691 12 2.241 -0.007
1248450454.691 1 2.395 0.489
1248450454.935 12 2.220 -0.008
1248450454.935 1 2.367 0.494
1248450455.180 1 2.361 0.493
1248450455.417 12 2.215 -0.006
1248450455.417 1 2.346 0.501
1248450455.655 12 2.183 0.068
1248450455.655 5 1.420 0.446
1248450455.897 6 2.999 -0.536
1248450455.898 13 2.308 0.025
1248450455.898 12 2.166 0.085
1248450455.898 3 2.438 0.338
1248450455.898 5 1.395 0.471
1248450456.143 6 3.004 -0.525
1248450456.144 13 2.291 0.034
1248450456.144 12 2.148 0.092
1248450456.144 3 2.409 0.348
1248450456.144 5 1.375 0.477
1248450456.389 7 2.977 -0.561
1248450456.389 6 3.014 -0.514
1248450456.389 13 2.285 0.049
1248450456.389 12 2.129 0.110
1248450456.389 3 2.391 0.368
1248450456.389 5 1.350 0.501
1248450456.899 13 2.247 0.089
1248450456.899 3 2.309 0.409
1248450457.149 6 3.057 -0.471
1248450457.149 3 2.289 0.425
1248450457.399 7 2.981 -0.526
1248450457.399 6 3.031 -0.468
1248450457.399 13 2.201 0.107
1248450457.399 12 2.048 0.170
1248450457.399 3 2.260 0.432
1248450457.645 7 2.979 -0.520
1248450457.645 6 3.030 -0.460
1248450457.645 13 2.177 0.119
1248450457.645 12 2.021 0.181
1248450457.645 3 2.226 0.445
1248450457.998 3 2.215 0.443
1248450458.240 13 2.153 0.105
1248450458.240 3 2.208 0.436
1248450458.482 6 2.980 -0.479
1248450458.482 3 2.211 0.439
1248450458.725 6 2.987 -0.470
1248450458.725 3 2.189 0.450
1248450458.966 3 2.156 0.455
1248450459.207 6 2.913 -0.482
1248450459.207 12 1.945 0.158
1248450459.449 13 2.071 0.109
1248450459.449 3 2.131 0.449
1248450459.690 13 2.056 0.112
1248450459.690 3 2.111 0.453
1248450459.933 7 2.792 -0.557
1248450459.933 3 2.108 0.449
1248450460.174 13 2.015 0.108
1248450460.174 3 2.082 0.454
1248450460.415 13 2.000 0.109
1248450460.415 3 2.067 0.458
1248450460.655 13 1.984 0.114
1248450460.655 3 2.047 0.467
1248450460.895 3 2.019 0.471
1248450461.136 13 1.952 0.116
1248450461.136 3 2.003 0.472
1248450461.375 13 1.933 0.109
1248450461.375 3 1.998 0.468
1248450461.616 13 1.915 0.115
1248450461.616 3 1.971 0.476
1248450461.858 13 1.905 0.104
1248450461.858 3 1.972 0.475
1248450462.100 13 1.873 0.119
1248450462.100 3 1.935 0.488
1248450462.585 13 1.840 0.119
1248450462.585 3 1.896 0.491
1248450462.825 13 1.823 0.111
1248450462.825 3 1.888 0.486
1248450463.068 12 1.656 0.183
1248450463.068 3 1.884 0.484
1248450463.309 13 1.794 0.108
1248450463.309 3 1.862 0.490
1248450463.551 6 2.567 -0.549
1248450463.551 3 1.829 0.503
1248450463.792 6 2.562 -0.545
1248450463.792 3 1.805 0.506
1248450464.031 12 1.575 0.202
1248450464.031 3 1.789 0.506
1248450464.272 3 1.774 0.507
1248450464.751 6 2.498 -0.564
1248450464.751 3 1.758 0.507
1248450464.994 13 1.662 0.115
1248450464.994 3 1.732 0.509
1248450465.237 6 2.482 -0.561
1248450465.237 13 1.644 0.127
1248450465.237 12 1.485 0.215
1248450465.479 6 2.458 -0.561
1248450465.479 13 1.624 0.124
1248450465.479 12 1.469 0.218
1248450465.724 6 2.437 -0.562
1248450465.725 13 1.604 0.133
1248450465.725 12 1.446 0.222
1248450465.968 13 1.584 0.126
1248450465.968 12 1.427 0.217
1248450466.212 13 1.570 0.127
1248450466.212 12 1.410 0.219
1248450466.454 12 1.388 0.230
1248450466.698 13 1.531 0.130
1248450466.699 12 1.374 0.225
1248450466.941 13 1.509 0.130
1248450466.942 12 1.353 0.227
1248450467.186 13 1.513 0.165
1248450467.186 12 1.375 0.267
1248450467.433 13 1.478 0.140
1248450467.433 12 1.322 0.239
1248450467.676 13 1.476 0.145
1248450467.676 12 1.310 0.246
1248450468.016 12 1.284 0.240
1248450468.254 12 1.266 0.234
1248450468.493 12 1.243 0.249
1248450468.732 12 1.245 0.284
1248450468.972 12 1.207 0.248
1248450469.211 12 1.194 0.253
1248450469.451 12 1.170 0.256
1248450469.689 12 1.156 0.259
1248450469.930 12 1.137 0.257
1248450470.169 13 1.270 0.142
1248450470.169 12 1.118 0.260
1248450470.409 12 1.097 0.270
1248450470.886 12 1.059 0.271
1248450471.125 12 1.058 0.265
1248450471.361 12 1.013 0.313
1248450471.597 12 0.993 0.348
1248450471.833 6 2.178 -0.527
1248450471.833 12 0.954 0.423
1248450472.070 6 2.237 -0.482
1248450472.070 12 0.944 0.455
1248450472.310 6 2.284 -0.417
1248450472.310 13 1.069 0.405
1248450472.549 13 1.022 0.491
1248450472.786 6 2.382 -0.283
1248450473.022 6 2.411 -0.220
1248450473.255 6 2.425 -0.148
