1248444195.808 15 5.225 -0.590
1248444196.037 15 5.274 -0.582
1248444196.266 15 5.274 -0.581
1248444196.725 15 5.178 -0.587
1248444196.956 15 5.178 -0.587
1248444197.807 20 6.632 -0.589
1248444198.036 20 6.632 -0.589
1248444200.467 15 5.178 -0.527
1248444200.692 15 5.178 -0.525
1248444200.922 15 5.178 -0.521
1248444201.380 14 5.178 -0.477
1248444201.608 14 5.178 -0.468
1248444201.608 20 6.959 -0.429
1248444201.839 15 5.307 -0.442
1248444202.522 19 7.136 -0.374
1248444202.522 20 6.959 -0.347
1248444202.981 20 7.136 -0.345
1248444203.433 14 5.254 -0.378
1248444203.674 14 5.374 -0.283
1248444203.923 19 7.321 -0.221
1248444203.923 20 7.321 -0.188
1248444204.164 14 5.442 -0.222
1248444204.164 15 5.585 -0.195
1248444204.408 3 4.669 -0.344
1248444204.408 20 7.136 -0.176
1248444204.648 18 5.978 -0.501
1248444204.649 20 7.196 -0.173
1248444204.974 14 5.374 -0.218
1248444204.974 20 7.136 -0.175
1248444205.205 16 6.196 -0.450
1248444205.205 15 5.477 -0.190
1248444205.437 14 5.374 -0.216
1248444205.437 20 7.294 -0.172
1248444205.666 14 5.391 -0.153
1248444205.897 2 2.951 -0.426
1248444205.897 20 7.321 -0.092
1248444206.130 3 4.594 -0.252
1248444206.130 15 5.513 -0.109
1248444206.361 17 6.335 -0.398
1248444206.361 20 7.274 -0.091
1248444206.592 14 5.374 -0.063
1248444206.592 15 5.477 -0.042
1248444206.824 3 4.581 -0.171
1248444206.824 15 5.477 -0.027
1248444207.057 16 6.566 -0.287
1248444207.057 20 7.136 -0.003
1248444207.291 3 4.521 -0.161
1248444207.291 20 7.136 -0.006
1248444207.755 3 4.521 -0.081
1248444207.755 20 7.136 0.079
1248444207.989 14 5.254 0.038
1248444207.989 15 5.374 0.065
1248444208.223 3 4.512 -0.069
1248444208.223 20 6.959 0.085
1248444208.457 14 5.209 0.044
1248444208.457 20 7.136 0.091
1248444208.688 14 5.178 0.101
1248444208.688 15 5.274 0.130
1248444208.927 16 6.632 -0.128
1248444208.927 20 6.959 0.162
1248444209.163 4 1.939 -0.582
1248444209.163 20 6.959 0.168
1248444209.396 17 6.501 -0.149
1248444209.397 20 6.959 0.168
1248444209.632 16 6.632 -0.069
1248444209.632 15 5.178 0.200
1248444209.870 2 3.073 -0.169
1248444209.870 20 6.792 0.226
1248444210.103 18 6.335 -0.102
1248444210.103 20 6.695 0.242
1248444210.340 18 6.480 -0.063
1248444210.340 15 4.996 0.254
1248444210.576 18 6.406 -0.041
1248444210.577 15 4.931 0.285
1248444210.814 2 3.075 -0.096
1248444211.051 18 6.358 -0.018
1248444211.051 15 4.886 0.313
1248444211.287 18 6.335 -0.006
1248444211.287 20 6.480 0.344
1248444211.523 18 6.455 0.011
1248444211.523 15 4.827 0.338
1248444211.762 14 4.747 0.331
1248444211.999 15 4.747 0.379
1248444211.999 20 6.196 0.393
1248444212.240 18 6.296 0.055
1248444212.240 15 4.747 0.385
1248444212.481 2 3.072 -0.023
1248444212.481 18 6.196 0.067
1248444212.482 15 4.644 0.404
1248444212.717 18 6.207 0.064
1248444212.718 15 4.654 0.402
1248444212.954 18 6.196 0.054
1248444212.954 15 4.669 0.392
1248444213.193 18 6.196 0.064
1248444213.194 15 4.521 0.411
1248444213.430 18 6.196 0.071
1248444213.430 3 3.853 0.298
1248444213.668 18 6.196 0.074
1248444213.668 20 6.063 0.431
1248444213.906 18 6.138 0.066
1248444213.907 20 6.063 0.427
1248444214.144 17 6.196 0.097
1248444214.144 20 6.063 0.424
1248444214.379 18 6.082 0.074
1248444214.379 14 4.486 0.391
1248444214.618 18 6.063 0.076
1248444214.618 15 4.451 0.423
1248444214.857 19 6.196 0.412
1248444215.188 18 6.063 0.080
1248444215.188 3 3.704 0.321
1248444215.426 4 2.068 -0.427
