1248297555.806 14 2.565 -0.250
1248297556.038 17 4.876 -0.279
1248297556.272 20 5.884 -0.389
1248297556.272 13 3.126 0.382
1248297556.522 20 5.884 -0.386
1248297556.522 12 1.525 0.254
1248297556.522 13 3.112 0.387
1248297556.758 20 5.884 -0.384
1248297556.758 13 3.101 0.391
1248297556.992 17 4.848 -0.270
1248297556.992 4 5.434 0.068
1248297557.224 1 3.226 -0.472
1248297557.224 17 4.876 -0.270
1248297557.459 17 4.808 -0.280
1248297557.459 13 3.058 0.394
1248297557.694 17 4.804 -0.281
1248297557.694 13 3.054 0.390
1248297557.928 17 4.722 -0.281
1248297557.928 13 3.025 0.397
1248297559.017 15 3.338 -0.552
1248297559.017 14 2.456 -0.040
1248297559.247 20 6.139 -0.053
1248297559.479 14 2.414 0.149
1248297559.712 14 2.381 0.213
1248297559.946 19 5.540 0.444
1248297560.414 14 2.214 0.382
1248297560.649 1 3.226 0.263
1248297560.649 14 2.149 0.441
1248297560.884 20 5.765 0.348
1248297560.884 14 2.085 0.492
1248297561.122 1 3.120 0.348
1248297561.122 14 2.046 0.508
1248297561.359 20 5.650 0.385
1248297561.359 17 4.232 0.494
1248297561.596 1 3.083 0.356
1248297561.596 14 2.028 0.509
1248297561.832 1 3.077 0.361
1248297561.832 14 2.017 0.511
1248297561.983 20 5.650 0.388
1248297561.983 17 4.195 0.498
1248297561.983 14 2.017 0.511
1248297562.178 15 3.729 0.010
1248297562.178 1 3.077 0.361
1248297562.178 20 5.650 0.388
1248297562.178 17 4.195 0.498
1248297562.178 14 2.017 0.511
1248297562.716 15 3.658 0.014
1248297562.716 1 2.984 0.386
1248297562.717 17 4.104 0.506
1248297562.963 15 3.656 0.014
1248297562.963 1 2.970 0.394
1248297562.963 17 4.095 0.505
1248297563.205 15 3.658 0.013
1248297563.206 20 5.650 0.387
1248297563.206 1 2.960 0.396
1248297563.206 17 4.112 0.505
1248297563.449 15 3.635 0.011
1248297563.449 20 5.540 0.385
1248297563.449 1 2.906 0.403
1248297563.449 17 4.067 0.505
1248297563.691 15 3.595 0.012
1248297563.691 20 5.519 0.393
1248297563.691 1 2.892 0.409
1248297563.691 17 4.058 0.506
1248297563.933 15 3.592 0.014
1248297563.933 20 5.540 0.395
1248297563.933 1 2.880 0.415
1248297563.933 17 4.052 0.507
1248297564.416 15 3.545 0.012
1248297564.416 20 5.455 0.397
1248297564.416 1 2.818 0.427
1248297564.416 17 3.990 0.509
1248297564.900 15 3.531 0.013
1248297564.900 20 5.434 0.399
1248297564.900 1 2.794 0.440
1248297564.900 17 3.980 0.510
1248297565.141 15 3.501 0.010
1248297565.141 20 5.434 0.399
1248297565.141 1 2.782 0.445
1248297565.643 15 3.461 0.011
1248297565.643 20 5.398 0.402
1248297565.643 1 2.728 0.459
1248297565.643 17 3.935 0.512
1248297566.138 15 3.451 0.011
1248297566.138 20 5.388 0.404
1248297566.138 1 2.684 0.473
1248297566.380 20 5.434 0.421
1248297566.380 1 2.680 0.487
1248297566.623 1 2.676 0.491
1248297566.872 1 2.635 0.503
1248297567.122 20 5.234 0.421
1248297567.122 1 2.598 0.509
1248297567.620 20 5.234 0.424
1248297567.869 15 3.307 0.032
1248297567.869 20 5.218 0.425
1248297568.608 15 3.266 0.026
1248297568.608 20 5.176 0.427
1248297568.847 20 5.140 0.427
1248297569.322 20 5.140 0.429
1248297569.559 20 5.049 0.424
1248297569.797 15 3.166 0.022
1248297569.797 20 5.123 0.430
1248297570.036 20 5.140 0.427
1248297570.274 20 5.064 0.436
1248297570.514 20 5.036 0.439
1248297570.752 20 5.041 0.435
1248297570.992 20 5.042 0.438
1248297571.231 20 5.049 0.436
1248297571.470 20 4.996 0.442
1248297571.709 20 4.974 0.445
1248297571.948 20 4.954 0.444
1248297572.187 15 3.038 0.031
1248297572.665 15 2.991 0.028
1248297572.665 20 4.909 0.449
1248297573.206 15 2.960 0.026
1248297573.471 15 2.932 0.032
1248297573.471 20 4.842 0.454
1248297573.719 15 2.900 0.102
1248297574.220 15 2.873 0.111
1248297574.470 15 2.846 0.114
1248297575.192 15 2.761 0.203
1248297575.435 15 2.761 0.199
1248297575.678 15 2.725 0.209
1248297575.921 15 2.716 0.212
1248297576.158 15 2.684 0.263
1248297576.400 15 2.635 0.282
1248297576.643 15 2.624 0.293
1248297576.884 15 2.611 0.289
1248297577.127 15 2.574 0.301
1248297577.854 15 2.453 0.381
1248297578.334 15 2.414 0.398
1248297578.805 15 2.374 0.404
1248297579.045 15 2.362 0.400
1248297579.281 15 2.277 0.476
1248297579.519 15 2.233 0.493
1248297579.758 15 2.211 0.498
1248297579.997 15 2.212 0.496
1248297580.234 15 2.183 0.505
1248297607.923 7 3.681 -0.551
1248297608.155 7 3.635 -0.554
1248297608.388 7 3.596 -0.555
1248297608.617 7 3.589 -0.547
1248297609.081 7 3.736 -0.469
1248297609.545 7 3.710 -0.470
1248297610.003 7 3.793 -0.386
1248297610.694 7 3.779 -0.391
1248297611.841 7 3.795 -0.319
1248297612.073 7 3.779 -0.320
1248297612.302 7 3.779 -0.315
1248297612.527 7 3.779 -0.281
1248297612.758 7 3.829 -0.245
1248297612.988 7 3.779 -0.236
1248297613.674 7 3.779 -0.238
1248297613.900 7 3.829 -0.180
1248297614.128 7 3.810 -0.150
